ID_CLIENT,CIBLE,TYPE_CONTRAT,GENRE,PROPRIETAIRE_VOITURE,PROPRIETAIRE_BIEN_IMMO,NBR_ENFANTS,REVENU_TOTAL,MONTANT_CREDIT,MONTANT_ANNUITE,MONTANT_BIENS,TYPE_REVENUS,NIVEAU_EDUCATION,STATUT_FAMILIAL,TYPE_LOGEMENT,JOURS_ENREGISTREMENT,JOURS_ID_PUBLICATION,FLAG_MOBILE,FLAG_TELEPHONE_PRO,FLAG_TELEPHONE_TRAVAIL,FLAG_TELEPHONE,FLAG_EMAIL,NBR_MEMBRES_FAMILLE,SOURCE_EXTERNE_2,JOURS_DERNIER_CHANGEMENT_TEL,TYPE_ENTREPRISE,HEURE_DEMANDE,JOUR_DEMANDE,DEMANDES_CREDIT,ACCOMPAGNANT_DEMANDE,AGE,ANNEES_EMPLOI,SCORE_CONTACT,RATIO_ENFANTS_FAMILLE,DUREE_CREDIT_MOIS,DELAI_TRAITEMENT_DOSSIER,TRAITEMENT_DOSSIER_GROUPE,TRAITEMENT_DOSSIER_SIMPLIFIE,EMPLOI_TYPE
417577,0,Cash loans,F,N,Y,2,135000.0,492862.5,17833.5,346500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-1372.0,-4955,1,1,0,0,0,4.0,0.5257445754491423,-1833.0,Business Entity Type 3,16,WEDNESDAY,0.0,Unaccompanied,38.9,0,1,0.5,28.0,3583.0,120j+,Long,Sans emploi
421632,0,Cash loans,M,Y,Y,0,540000.0,687370.5,24817.5,522000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3937.0,-4658,1,1,0,0,0,2.0,0.7565068918444251,-928.0,Business Entity Type 3,16,SUNDAY,1.0,Family,38.0,6,1,0.0,28.0,721.0,120j+,Long,Expérience Moyenne
346128,0,Cash loans,F,Y,Y,0,90000.0,103500.0,5413.5,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2256.0,-4336,1,1,0,0,0,1.0,0.5023471645026082,-232.0,Self-employed,13,SUNDAY,0.0,Unaccompanied,33.8,3,1,0.0,19.0,2080.0,120j+,Long,Expérience Faible
296115,0,Cash loans,F,N,Y,0,157500.0,345384.0,39190.5,324000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-692.0,-2520,1,0,0,0,0,2.0,0.7389907418832046,-621.0,XNA,10,WEDNESDAY,1.0,Unaccompanied,52.0,0,0,0.0,9.0,1828.0,120j+,Long,Retraité
303495,0,Revolving loans,F,N,Y,0,126000.0,337500.0,16875.0,337500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-964.0,-4494,1,0,0,1,0,1.0,0.6035242306081852,-1202.0,XNA,11,TUESDAY,9.0,Unaccompanied,57.5,0,1,0.0,20.0,3530.0,120j+,Long,Retraité
148039,0,Cash loans,F,Y,Y,0,126000.0,114682.5,12478.5,99000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-267.0,-2581,1,1,1,1,0,2.0,0.2079464841456012,-1105.0,Military,8,TUESDAY,2.0,Unaccompanied,39.7,21,3,0.0,9.0,2314.0,120j+,Long,Expérience Longue
240911,0,Cash loans,M,Y,Y,1,139500.0,1040985.0,30568.5,909000.0,State servant,Secondary / secondary special,Married,House / apartment,-1179.0,-4327,1,1,0,0,0,3.0,0.6606083993994449,-525.0,Police,13,FRIDAY,2.0,"Spouse, partner",32.2,1,1,0.3333333333333333,34.0,3148.0,120j+,Long,Expérience Faible
436623,0,Cash loans,F,N,N,0,112500.0,540000.0,17550.0,540000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-2135.0,-3911,1,1,0,1,0,1.0,0.5329794480528369,-328.0,Business Entity Type 3,15,THURSDAY,1.0,Unaccompanied,65.1,0,2,0.0,31.0,1776.0,120j+,Long,Sans emploi
136637,1,Cash loans,F,N,Y,0,247500.0,1374480.0,45553.5,1125000.0,Working,Secondary / secondary special,Separated,House / apartment,-869.0,-2849,1,1,0,1,0,1.0,0.4831538232145194,-1517.0,Business Entity Type 3,15,WEDNESDAY,4.0,Unaccompanied,38.3,3,2,0.0,30.0,1980.0,120j+,Long,Expérience Faible
201852,0,Cash loans,F,N,Y,1,202500.0,755190.0,36459.0,675000.0,Commercial associate,Higher education,Married,House / apartment,-1167.0,-2434,1,1,0,0,0,3.0,0.7032484244917472,-796.0,Transport: type 4,12,SUNDAY,6.0,Unaccompanied,28.0,1,1,0.3333333333333333,21.0,1267.0,120j+,Long,Expérience Faible
432052,0,Cash loans,F,Y,N,0,171000.0,1260000.0,46692.0,1260000.0,Working,Higher education,Married,House / apartment,-940.0,-955,1,1,0,0,0,2.0,0.6427365507873075,-7.0,Business Entity Type 3,10,TUESDAY,0.0,"Spouse, partner",35.9,1,1,0.0,27.0,15.0,<15j,Court,Expérience Faible
101386,0,Cash loans,M,Y,Y,0,130500.0,450000.0,24543.0,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-3466.0,-4126,1,0,0,0,0,2.0,0.5829003011256835,-804.0,XNA,6,THURSDAY,1.0,Unaccompanied,60.2,0,0,0.0,18.0,660.0,120j+,Long,Retraité
250864,0,Cash loans,F,N,N,0,135000.0,284400.0,13833.0,225000.0,Working,Secondary / secondary special,Civil marriage,With parents,-2549.0,-2583,1,1,1,1,0,2.0,0.7389274685107571,-513.0,Self-employed,10,THURSDAY,1.0,Unaccompanied,32.3,2,3,0.0,21.0,34.0,30-60j,Standard,Expérience Faible
351524,0,Cash loans,F,N,Y,0,121500.0,450000.0,22018.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,-661.0,-1838,1,1,1,1,0,2.0,0.4934255870610656,-390.0,Government,9,SATURDAY,0.0,Unaccompanied,37.6,4,3,0.0,20.0,1177.0,120j+,Long,Expérience Faible
108969,0,Cash loans,F,N,Y,0,90000.0,900000.0,26316.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,-862.0,-3432,1,1,0,1,0,2.0,0.7229893168153478,-1476.0,Self-employed,11,WEDNESDAY,0.0,Unaccompanied,39.5,13,2,0.0,34.0,2570.0,120j+,Long,Expérience Moyenne
186171,0,Cash loans,F,N,Y,0,90000.0,819000.0,29146.5,819000.0,Working,Secondary / secondary special,Married,House / apartment,-2387.0,-4431,1,1,0,0,0,2.0,0.4296427515549767,-2655.0,Business Entity Type 3,13,WEDNESDAY,2.0,Unaccompanied,42.6,14,1,0.0,28.0,2044.0,120j+,Long,Expérience Moyenne
133671,0,Cash loans,F,N,N,0,180000.0,414229.5,15745.5,342000.0,Working,Higher education,Married,House / apartment,-675.0,-3403,1,1,0,0,0,2.0,0.2355696261081453,-2935.0,Construction,11,THURSDAY,1.0,Unaccompanied,54.4,5,1,0.0,26.0,2728.0,120j+,Long,Expérience Moyenne
394261,0,Cash loans,F,N,N,0,135000.0,315000.0,35626.5,315000.0,Working,Incomplete higher,Married,House / apartment,-285.0,-5198,1,1,1,0,0,2.0,0.7769593855139382,-296.0,Business Entity Type 3,10,WEDNESDAY,2.0,Unaccompanied,43.3,5,2,0.0,9.0,4913.0,120j+,Long,Expérience Moyenne
107700,0,Cash loans,F,N,N,0,112500.0,675000.0,24246.0,675000.0,State servant,Higher education,Married,House / apartment,-523.0,-2448,1,1,1,1,0,2.0,0.6068629363597443,-645.0,School,10,TUESDAY,0.0,Unaccompanied,52.4,29,3,0.0,28.0,1925.0,120j+,Long,Expérience Longue
284904,1,Cash loans,F,N,N,0,270000.0,1107981.0,29227.5,967500.0,Working,Secondary / secondary special,Married,Rented apartment,-792.0,-3185,1,1,1,1,0,2.0,0.5938995973847558,-14.0,School,17,FRIDAY,0.0,Unaccompanied,41.7,6,3,0.0,38.0,2393.0,120j+,Long,Expérience Moyenne
350632,0,Cash loans,M,Y,Y,0,157500.0,755190.0,38686.5,675000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-357.0,-4426,1,0,0,0,0,2.0,0.5398908626479932,-327.0,XNA,11,TUESDAY,1.0,Family,63.6,0,0,0.0,20.0,4069.0,120j+,Long,Retraité
425029,0,Cash loans,F,N,N,1,180000.0,2013840.0,53253.0,1800000.0,Working,Higher education,Married,House / apartment,-318.0,-4248,1,1,0,0,0,3.0,0.7066823019867797,-776.0,Industry: type 11,7,TUESDAY,0.0,Unaccompanied,32.4,13,1,0.3333333333333333,38.0,3930.0,120j+,Long,Expérience Moyenne
279688,0,Cash loans,F,N,Y,1,135000.0,194922.0,13990.5,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1612.0,-4234,1,1,0,0,0,3.0,0.6814899882989714,-1647.0,Business Entity Type 3,11,WEDNESDAY,3.0,Family,44.4,3,1,0.3333333333333333,14.0,2622.0,120j+,Long,Expérience Faible
263523,0,Cash loans,F,N,N,3,171000.0,986553.0,28975.5,823500.0,Working,Higher education,Married,House / apartment,-671.0,-5165,1,1,0,0,0,5.0,0.4653318793544078,-255.0,Government,12,SUNDAY,3.0,Unaccompanied,36.5,7,1,0.6,34.0,4494.0,120j+,Long,Expérience Moyenne
131154,1,Cash loans,F,N,N,2,90000.0,675000.0,34596.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,-1350.0,-3445,1,1,1,1,0,4.0,0.5898639584414579,-1004.0,Kindergarten,13,TUESDAY,2.0,Family,29.5,5,3,0.5,20.0,2095.0,120j+,Long,Expérience Moyenne
131108,0,Cash loans,M,N,Y,0,450000.0,545040.0,39789.0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,-29.0,-3665,1,1,0,0,0,1.0,0.6512467201658574,-1008.0,Trade: type 6,10,WEDNESDAY,3.0,Unaccompanied,30.2,1,1,0.0,14.0,3636.0,120j+,Long,Expérience Faible
324698,0,Cash loans,F,Y,Y,3,157500.0,592560.0,26230.5,450000.0,State servant,Secondary / secondary special,Married,House / apartment,-3959.0,-3984,1,1,0,1,0,5.0,0.6334146526907348,-2147.0,Kindergarten,10,SATURDAY,3.0,Unaccompanied,36.9,1,2,0.6,23.0,25.0,15-30j,Standard,Expérience Faible
208158,0,Cash loans,F,Y,Y,0,180000.0,970380.0,28503.0,810000.0,Commercial associate,Higher education,Married,House / apartment,-473.0,-4846,1,1,0,0,0,2.0,0.6390071704536626,-831.0,Telecom,16,MONDAY,4.0,Unaccompanied,41.1,3,1,0.0,34.0,4373.0,120j+,Long,Expérience Faible
386341,0,Cash loans,F,Y,Y,2,135000.0,1288350.0,41692.5,1125000.0,Working,Secondary / secondary special,Married,House / apartment,-241.0,-1722,1,1,0,0,0,4.0,0.6913270905149046,-659.0,Self-employed,8,SATURDAY,1.0,Unaccompanied,32.8,5,1,0.5,31.0,1481.0,120j+,Long,Expérience Moyenne
159053,0,Cash loans,F,N,N,0,45000.0,585000.0,17235.0,585000.0,Working,Secondary / secondary special,Married,House / apartment,-2285.0,-3195,1,1,0,0,0,2.0,0.4442751946626749,-1653.0,Hotel,8,MONDAY,2.0,Unaccompanied,53.8,21,1,0.0,34.0,910.0,120j+,Long,Expérience Longue
301140,1,Cash loans,M,N,Y,0,112500.0,545040.0,16654.5,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-973.0,-4989,1,0,0,0,0,2.0,0.4864090629175039,0.0,XNA,9,TUESDAY,0.0,Unaccompanied,61.0,0,0,0.0,33.0,4016.0,120j+,Long,Retraité
305696,0,Revolving loans,F,N,Y,2,112500.0,225000.0,11250.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-5516.0,-5516,1,1,0,0,0,4.0,0.57823035143553,-753.0,Business Entity Type 3,7,FRIDAY,3.0,Unaccompanied,42.0,22,1,0.5,20.0,0.0,<15j,Court,Expérience Longue
350490,0,Cash loans,F,N,Y,0,162000.0,450000.0,25834.5,450000.0,Commercial associate,Higher education,Married,House / apartment,-16.0,-1003,1,1,0,1,1,2.0,0.6548240335255648,-1433.0,Bank,13,THURSDAY,4.0,Unaccompanied,35.5,6,3,0.0,17.0,987.0,120j+,Long,Expérience Moyenne
254789,0,Cash loans,F,Y,N,0,225000.0,497520.0,33246.0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-455.0,-4897,1,1,0,1,0,1.0,0.4759333534069098,-551.0,Self-employed,16,SUNDAY,1.0,Unaccompanied,42.6,4,2,0.0,15.0,4442.0,120j+,Long,Expérience Faible
117315,0,Cash loans,M,N,Y,4,450000.0,738171.0,68440.5,684000.0,Working,Higher education,Married,House / apartment,-156.0,-3688,1,1,1,1,0,6.0,0.395626784627883,0.0,Business Entity Type 3,16,MONDAY,1.0,Unaccompanied,33.2,6,3,0.6666666666666666,11.0,3532.0,120j+,Long,Expérience Moyenne
189891,0,Cash loans,M,N,Y,2,117000.0,178290.0,18729.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-696.0,-2231,1,1,1,0,0,4.0,0.0570162560612019,0.0,Business Entity Type 2,10,MONDAY,1.0,Unaccompanied,26.5,2,2,0.5,10.0,1535.0,120j+,Long,Expérience Faible
263966,0,Cash loans,M,Y,N,1,225000.0,345510.0,18873.0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2552.0,-4869,1,1,0,0,0,3.0,0.5363145510360974,-2535.0,Business Entity Type 3,11,TUESDAY,1.0,Unaccompanied,40.1,3,1,0.3333333333333333,18.0,2317.0,120j+,Long,Expérience Faible
299502,0,Cash loans,M,Y,N,0,247500.0,485640.0,44671.5,450000.0,Working,Secondary / secondary special,Married,Rented apartment,-219.0,-1421,1,1,0,0,0,2.0,0.5619983177991307,-616.0,Business Entity Type 3,11,FRIDAY,1.0,Unaccompanied,28.1,2,1,0.0,11.0,1202.0,120j+,Long,Expérience Faible
425321,1,Cash loans,M,N,N,0,180000.0,585000.0,29866.5,585000.0,Working,Secondary / secondary special,Married,House / apartment,-3176.0,-4143,1,1,1,0,0,2.0,0.2501093113583379,-1647.0,Industry: type 3,12,TUESDAY,3.0,Unaccompanied,38.1,6,2,0.0,20.0,967.0,120j+,Long,Expérience Moyenne
403721,0,Cash loans,F,N,Y,0,44550.0,312768.0,12204.0,270000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-825.0,-3414,1,0,0,0,0,1.0,0.1219925771142364,0.0,XNA,10,TUESDAY,0.0,Unaccompanied,55.4,0,0,0.0,26.0,2589.0,120j+,Long,Retraité
292433,0,Cash loans,F,Y,Y,0,243000.0,502497.0,33709.5,454500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1678.0,-2944,1,1,0,1,1,2.0,0.6290012866847571,-291.0,Military,18,TUESDAY,1.0,Unaccompanied,53.2,13,3,0.0,15.0,1266.0,120j+,Long,Expérience Moyenne
370855,0,Cash loans,F,N,Y,0,67500.0,91647.0,4167.0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-2916.0,-4493,1,0,0,0,0,2.0,0.162144567666238,-1096.0,XNA,8,MONDAY,1.0,Unaccompanied,57.4,0,0,0.0,22.0,1577.0,120j+,Long,Retraité
326163,1,Cash loans,F,N,Y,0,220500.0,1256400.0,44644.5,900000.0,Commercial associate,Higher education,Single / not married,House / apartment,-117.0,-4788,1,1,0,0,0,1.0,0.0161154184686725,-335.0,Construction,10,SATURDAY,1.0,Unaccompanied,37.5,1,1,0.0,28.0,4671.0,120j+,Long,Expérience Faible
343520,0,Cash loans,F,N,Y,0,117000.0,571486.5,29308.5,454500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-60.0,-2473,1,1,0,0,0,1.0,0.5339155460020644,-2254.0,Trade: type 7,10,FRIDAY,1.0,Unaccompanied,52.0,4,1,0.0,19.0,2413.0,120j+,Long,Expérience Faible
183576,0,Cash loans,F,N,Y,0,90000.0,45000.0,4738.5,45000.0,State servant,Higher education,Married,House / apartment,-4336.0,-4985,1,1,1,1,0,2.0,0.4824112071663214,-2158.0,Medicine,9,SATURDAY,0.0,Unaccompanied,43.8,5,3,0.0,9.0,649.0,120j+,Long,Expérience Moyenne
102195,0,Revolving loans,F,N,N,0,103500.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1120.0,-4240,1,1,0,0,0,1.0,0.5007781820803229,-2610.0,Trade: type 3,12,WEDNESDAY,1.0,Unaccompanied,43.5,2,1,0.0,20.0,3120.0,120j+,Long,Expérience Faible
201258,0,Cash loans,F,Y,Y,1,112500.0,253737.0,27454.5,229500.0,Working,Secondary / secondary special,Married,House / apartment,-2077.0,-2082,1,1,1,0,0,3.0,0.1629751281061688,-465.0,Self-employed,9,MONDAY,5.0,Unaccompanied,38.3,13,2,0.3333333333333333,9.0,5.0,<15j,Court,Expérience Moyenne
144937,0,Cash loans,F,N,N,0,157500.0,746280.0,58963.5,675000.0,Working,Secondary / secondary special,Married,Municipal apartment,-3878.0,-3972,1,1,1,1,0,2.0,0.4696269858965164,-638.0,Self-employed,16,MONDAY,3.0,Unaccompanied,42.2,5,3,0.0,13.0,94.0,60-120j,Long,Expérience Moyenne
266698,0,Cash loans,F,Y,N,0,90000.0,225000.0,10489.5,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,-366.0,-489,1,1,1,1,0,2.0,0.6232989180473089,-1715.0,Self-employed,15,THURSDAY,1.0,Unaccompanied,25.9,4,3,0.0,21.0,123.0,120j+,Long,Expérience Faible
395146,0,Cash loans,F,N,Y,0,225000.0,1082214.0,31639.5,945000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-4321.0,-5364,1,0,0,0,0,1.0,0.348453795596968,-485.0,XNA,11,WEDNESDAY,0.0,Unaccompanied,63.5,0,0,0.0,34.0,1043.0,120j+,Long,Retraité
240425,0,Cash loans,F,N,Y,0,112500.0,225000.0,12915.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-3594.0,-4089,1,0,0,0,0,2.0,0.5322173360983052,-339.0,XNA,8,FRIDAY,0.0,Unaccompanied,65.7,0,0,0.0,17.0,495.0,120j+,Long,Retraité
295323,0,Cash loans,F,N,N,2,202500.0,592560.0,35937.0,450000.0,Working,Higher education,Single / not married,Rented apartment,-82.0,-148,1,1,0,0,0,3.0,0.3323224645903057,0.0,Trade: type 7,8,WEDNESDAY,4.0,Unaccompanied,40.3,4,1,0.6666666666666666,16.0,66.0,60-120j,Long,Expérience Faible
168532,0,Cash loans,F,Y,Y,0,144000.0,436032.0,25159.5,360000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-547.0,-4977,1,1,1,0,0,2.0,0.6556736854362449,-392.0,Other,10,SATURDAY,1.0,Family,42.9,10,2,0.0,17.0,4430.0,120j+,Long,Expérience Moyenne
452297,0,Revolving loans,M,Y,Y,1,157500.0,180000.0,9000.0,180000.0,Working,Higher education,Married,House / apartment,-782.0,-878,1,1,0,0,0,3.0,0.1243161564229164,-992.0,Security Ministries,9,SATURDAY,9.0,Family,22.7,3,1,0.3333333333333333,20.0,96.0,60-120j,Long,Expérience Faible
413728,1,Cash loans,M,N,N,1,180000.0,735133.5,34195.5,594000.0,Working,Secondary / secondary special,Married,With parents,-2678.0,-3367,1,1,0,0,0,3.0,0.5066000431406036,0.0,Transport: type 2,14,MONDAY,0.0,Unaccompanied,29.4,6,1,0.3333333333333333,21.0,689.0,120j+,Long,Expérience Moyenne
329886,0,Cash loans,F,N,Y,0,135000.0,730017.0,37404.0,652500.0,Working,Secondary / secondary special,Married,House / apartment,-1024.0,-4193,1,1,0,1,0,2.0,0.6826944094269752,-265.0,Business Entity Type 3,14,FRIDAY,0.0,Family,32.4,5,2,0.0,20.0,3169.0,120j+,Long,Expérience Moyenne
444800,0,Cash loans,M,N,N,0,270000.0,450000.0,48595.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,-2741.0,-4686,1,1,0,1,0,2.0,0.5712448905862254,-730.0,Construction,17,SUNDAY,1.0,Unaccompanied,38.4,10,2,0.0,9.0,1945.0,120j+,Long,Expérience Moyenne
132115,0,Revolving loans,F,N,Y,0,135000.0,202500.0,10125.0,202500.0,State servant,Higher education,Single / not married,House / apartment,-380.0,-4903,1,1,0,0,0,1.0,0.6017542875610146,-2809.0,University,15,MONDAY,2.0,Unaccompanied,40.3,13,1,0.0,20.0,4523.0,120j+,Long,Expérience Moyenne
287671,0,Cash loans,F,N,N,0,202500.0,1350000.0,35613.0,1350000.0,Commercial associate,Higher education,Married,House / apartment,-1300.0,-1308,1,1,1,1,0,2.0,0.7484882381884386,-347.0,Business Entity Type 3,16,THURSDAY,4.0,Unaccompanied,28.6,2,3,0.0,38.0,8.0,<15j,Court,Expérience Faible
195054,0,Cash loans,F,Y,Y,2,112500.0,513000.0,19876.5,513000.0,Working,Secondary / secondary special,Married,House / apartment,-4029.0,-5315,1,1,1,1,0,4.0,0.3696917096610432,-241.0,Self-employed,10,SATURDAY,1.0,Unaccompanied,37.2,5,3,0.5,26.0,1286.0,120j+,Long,Expérience Moyenne
395932,0,Cash loans,F,N,Y,1,135000.0,177768.0,14175.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-4835.0,-4835,1,1,1,1,0,3.0,0.3730099258389302,-490.0,Self-employed,10,THURSDAY,3.0,Family,43.1,4,3,0.3333333333333333,13.0,0.0,<15j,Court,Expérience Faible
144661,0,Cash loans,M,Y,Y,0,202500.0,1125000.0,60070.5,1125000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-2886.0,-4077,1,0,0,0,0,2.0,0.7201600507126967,-881.0,XNA,12,THURSDAY,2.0,Family,63.6,0,0,0.0,19.0,1191.0,120j+,Long,Retraité
298635,0,Cash loans,M,Y,Y,0,54000.0,90000.0,9351.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-134.0,-4538,1,0,0,0,0,2.0,0.7585873808486401,-2012.0,XNA,9,SATURDAY,0.0,Unaccompanied,64.7,0,0,0.0,10.0,4404.0,120j+,Long,Retraité
146603,0,Cash loans,M,Y,Y,0,180000.0,254700.0,17019.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-2370.0,-3443,1,1,0,0,0,2.0,0.6244073118807303,-237.0,Construction,17,TUESDAY,3.0,Unaccompanied,42.1,18,1,0.0,15.0,1073.0,120j+,Long,Expérience Longue
242909,0,Revolving loans,F,N,Y,0,67500.0,202500.0,10125.0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-871.0,-3779,1,0,0,0,0,2.0,0.3980659204241564,-1826.0,XNA,12,MONDAY,3.0,Unaccompanied,62.8,0,0,0.0,20.0,2908.0,120j+,Long,Retraité
279555,0,Cash loans,M,N,N,0,90000.0,521280.0,35262.0,450000.0,State servant,Higher education,Married,Co-op apartment,-2278.0,-3348,1,1,0,1,0,2.0,0.4151375404528246,-1480.0,School,16,MONDAY,0.0,Unaccompanied,31.8,7,2,0.0,15.0,1070.0,120j+,Long,Expérience Moyenne
213917,0,Cash loans,F,N,Y,1,112500.0,145957.5,16636.5,126000.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-1750.0,-3765,1,1,0,0,0,3.0,0.1353741886423111,-194.0,Kindergarten,8,TUESDAY,2.0,Family,31.0,11,1,0.3333333333333333,9.0,2015.0,120j+,Long,Expérience Moyenne
156514,0,Cash loans,F,N,N,0,148500.0,314100.0,16573.5,225000.0,Working,Incomplete higher,Single / not married,House / apartment,-337.0,-3975,1,1,0,0,0,1.0,0.4822965453536476,-1102.0,Self-employed,9,WEDNESDAY,1.0,Family,31.1,2,1,0.0,19.0,3638.0,120j+,Long,Expérience Faible
178923,0,Cash loans,F,N,N,1,81000.0,405000.0,20677.5,405000.0,Working,Secondary / secondary special,Separated,House / apartment,-285.0,-3932,1,1,0,0,0,2.0,0.3096101923854029,-1991.0,Other,19,SUNDAY,5.0,Unaccompanied,31.1,5,1,0.5,20.0,3647.0,120j+,Long,Expérience Moyenne
169073,0,Cash loans,M,N,N,0,90000.0,351000.0,13230.0,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1668.0,-4069,1,1,0,1,0,2.0,0.6254887915065707,-443.0,Government,19,WEDNESDAY,5.0,Unaccompanied,64.8,5,2,0.0,27.0,2401.0,120j+,Long,Expérience Moyenne
125437,0,Cash loans,M,N,Y,0,180000.0,1026922.5,40095.0,886500.0,Working,Secondary / secondary special,Married,House / apartment,-350.0,-3804,1,1,0,0,0,2.0,0.1114133492903066,-2099.0,Industry: type 9,11,TUESDAY,1.0,Unaccompanied,43.7,9,1,0.0,26.0,3454.0,120j+,Long,Expérience Moyenne
293994,0,Cash loans,F,N,Y,2,144000.0,675000.0,32472.0,675000.0,Working,Higher education,Married,House / apartment,-248.0,-4702,1,1,1,1,0,4.0,0.5370214250994472,-3327.0,School,16,SUNDAY,0.0,Family,37.8,18,3,0.5,21.0,4454.0,120j+,Long,Expérience Longue
162943,0,Cash loans,F,Y,Y,0,337500.0,728460.0,44694.0,675000.0,Working,Higher education,Married,House / apartment,-2166.0,-5264,1,1,0,1,0,2.0,0.7623871965100784,-502.0,Business Entity Type 2,12,FRIDAY,0.0,Family,36.9,7,2,0.0,16.0,3098.0,120j+,Long,Expérience Moyenne
191322,0,Revolving loans,F,Y,Y,2,135000.0,180000.0,9000.0,180000.0,Working,Higher education,Married,House / apartment,-692.0,-2091,1,1,0,0,0,4.0,0.518733628179773,-479.0,Other,14,MONDAY,1.0,Unaccompanied,27.2,3,1,0.5,20.0,1399.0,120j+,Long,Expérience Faible
286812,0,Cash loans,F,Y,Y,0,180000.0,148500.0,8185.5,148500.0,Working,Secondary / secondary special,Married,House / apartment,-2361.0,-2646,1,1,0,0,0,2.0,0.1397689361676397,-1680.0,Industry: type 11,11,WEDNESDAY,5.0,Unaccompanied,52.3,12,1,0.0,18.0,285.0,120j+,Long,Expérience Moyenne
397121,0,Cash loans,F,N,Y,0,45900.0,625500.0,20308.5,625500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-265.0,-3325,1,0,0,0,0,2.0,0.1286771341691671,-2296.0,XNA,10,TUESDAY,1.0,Unaccompanied,54.2,0,0,0.0,31.0,3060.0,120j+,Long,Retraité
145841,1,Cash loans,M,Y,Y,3,157500.0,625536.0,26424.0,540000.0,Working,Secondary / secondary special,Married,House / apartment,-1860.0,-1872,1,1,1,1,0,5.0,0.688745301112088,-905.0,Self-employed,13,TUESDAY,1.0,Family,33.1,4,3,0.6,24.0,12.0,<15j,Court,Expérience Faible
219812,0,Cash loans,F,Y,Y,0,90000.0,585000.0,29866.5,585000.0,Working,Secondary / secondary special,Married,House / apartment,-1618.0,-2638,1,1,0,0,0,2.0,0.6623760670731894,-462.0,Government,14,WEDNESDAY,1.0,Unaccompanied,52.3,5,1,0.0,20.0,1020.0,120j+,Long,Expérience Moyenne
431583,0,Cash loans,F,Y,N,0,256500.0,1123443.0,32845.5,981000.0,Working,Higher education,Married,House / apartment,-4447.0,-5377,1,1,0,1,0,2.0,0.3903633861068246,-1000.0,Security,14,FRIDAY,0.0,Family,40.4,10,2,0.0,34.0,930.0,120j+,Long,Expérience Moyenne
350838,0,Cash loans,F,N,N,0,225000.0,1800000.0,62568.0,1800000.0,Pensioner,Higher education,Married,House / apartment,-1979.0,-4182,1,0,0,0,1,2.0,0.5746210904819996,-396.0,XNA,15,TUESDAY,8.0,Unaccompanied,58.0,0,1,0.0,29.0,2203.0,120j+,Long,Retraité
150685,1,Cash loans,F,N,Y,0,171000.0,835605.0,24561.0,697500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-767.0,-4054,1,0,0,0,0,2.0,0.7198073578366966,-582.0,XNA,10,SATURDAY,5.0,Unaccompanied,57.2,0,0,0.0,34.0,3287.0,120j+,Long,Retraité
245060,0,Cash loans,M,N,Y,0,225000.0,1350000.0,35743.5,1350000.0,Working,Secondary / secondary special,Married,House / apartment,-12.0,-2507,1,1,0,0,0,2.0,0.4518786042930215,-210.0,Transport: type 3,13,TUESDAY,2.0,Unaccompanied,52.1,3,1,0.0,38.0,2495.0,120j+,Long,Expérience Faible
